day,variable_0,variable_1,prop_infected
9,0.8000000000000003,0.1,0.0011416547304045795
10,0.8000000000000003,0.1,0.001178666342556299
11,0.8000000000000003,0.1,0.001219284934023235
12,0.8000000000000003,0.1,0.0012634044779096729
13,0.8000000000000003,0.1,0.0013109448569765486
14,0.8000000000000003,0.1,0.0013618487607647669
15,0.8000000000000003,0.1,0.0014160789519184116
16,0.8000000000000003,0.1,0.0014736158514609542
17,0.8000000000000003,0.1,0.0015344553988376384
18,0.8000000000000003,0.1,0.0015986071478325723
19,0.8000000000000003,0.1,0.0016660925640952452
20,0.8000000000000003,0.1,0.0017369434940528628
21,0.8000000000000003,0.1,0.0018112007785169148
22,0.8000000000000003,0.1,0.0018889129873810985
23,0.8000000000000003,0.1,0.001970135254511829
24,0.8000000000000003,0.1,0.0020549281943042117
25,0.8000000000000003,0.1,0.0021433568834618075
26,0.8000000000000003,0.1,0.0022354898933990078
27,0.8000000000000003,0.1,0.002331398360297135
28,0.8000000000000003,0.1,0.002431155081302371
29,0.8000000000000003,0.1,0.002534833626664852
30,0.8000000000000003,0.1,0.0026425074588102737
31,0.8000000000000003,0.1,0.002754249050432126
32,0.8000000000000003,0.1,0.0028701289947158652
33,0.8000000000000003,0.1,0.0029902151017755173
34,0.8000000000000003,0.1,0.0031145714763161853
35,0.8000000000000003,0.1,0.0032432575724485853
36,0.8000000000000003,0.1,0.0033763272224885273
37,0.8000000000000003,0.1,0.003513827637487805
38,0.8000000000000003,0.1,0.0036557983781744592
39,0.8000000000000003,0.1,0.003802270295939236
40,0.8000000000000003,0.1,0.0039532644444989625
41,0.8000000000000003,0.1,0.004108790963902384
42,0.8000000000000003,0.1,0.00426884793962347
43,0.8000000000000003,0.1,0.004433420240612895
44,0.8000000000000003,0.1,0.004602478341349525
45,0.8000000000000003,0.1,0.004775977134146721
46,0.8000000000000003,0.1,0.0049538547392168515
47,0.8000000000000003,0.1,0.005136031321272167
48,0.8000000000000003,0.1,0.005322407922728414
49,0.8000000000000003,0.1,0.005512865324863378
50,0.8000000000000003,0.1,0.005707262949546226
51,0.8000000000000003,0.1,0.005905437815372238
52,0.8000000000000003,0.1,0.006107203563184738
53,0.8000000000000003,0.1,0.006312349567012081
54,0.8000000000000003,0.1,0.0065206401473599206
55,0.8000000000000003,0.1,0.006731813904542577
56,0.8000000000000003,0.1,0.006945583190275316
57,0.8000000000000003,0.1,0.007161633736043938
58,0.8000000000000003,0.1,0.007379624456781241
59,0.8000000000000003,0.1,0.007599187448075009
60,0.8000000000000003,0.1,0.007819928194474662
61,0.8000000000000003,0.1,0.008041426005423088
62,0.8000000000000003,0.1,0.008263234693891269
63,0.8000000000000003,0.1,0.008484883510917859
64,0.8000000000000003,0.1,0.008705878346944298
65,0.8000000000000003,0.1,0.008925703208088605
66,0.8000000000000003,0.1,0.009143821972329874
67,0.8000000000000003,0.1,0.00935968042700493
68,0.8000000000000003,0.1,0.009572708585086834
69,0.8000000000000003,0.1,0.009782323273473838
70,0.8000000000000003,0.1,0.009987930982032926
71,0.8000000000000003,0.1,0.010188930957493628
72,0.8000000000000003,0.1,0.010384718521566853
73,0.8000000000000003,0.1,0.010574688587972609
74,0.8000000000000003,0.1,0.010758239348509765
75,0.8000000000000003,0.1,0.01093477609400686
76,0.8000000000000003,0.1,0.01110371513207311
77,0.8000000000000003,0.1,0.01126448776013965
78,0.8000000000000003,0.1,0.011416544249453292
79,0.8000000000000003,0.1,0.011559357793559525
80,0.8000000000000003,0.1,0.011692428373475075
81,0.8000000000000003,0.1,0.011815286491272458
82,0.8000000000000003,0.1,0.011927496724228064
83,0.8000000000000003,0.1,0.012028661053046164
84,0.8000000000000003,0.1,0.0121184219199633
85,0.8000000000000003,0.1,0.012196464975733696
86,0.8000000000000003,0.1,0.012262521478543082
87,0.8000000000000003,0.1,0.012316370312717177
88,0.8000000000000003,0.1,0.012357839600579679
89,0.8000000000000003,0.1,0.012386807886851366
90,0.8000000000000003,0.1,0.012403204881428109
91,0.8000000000000003,0.1,0.012407011753081485
92,0.8000000000000003,0.1,0.01239826097343428
93,0.8000000000000003,0.1,0.01237703571731637
94,0.8000000000000003,0.1,0.012343468832149682
95,0.8000000000000003,0.1,0.012297741395198358
96,0.8000000000000003,0.1,0.012240080883219196
97,0.8000000000000003,0.1,0.01217075898414268
98,0.8000000000000003,0.1,0.01209008908481106
99,0.8000000000000003,0.1,0.011998423472424406
100,0.8000000000000003,0.1,0.011896150290149595
1,0.8500000000000003,0.1,0.001
2,0.8500000000000003,0.1,0.0009998000000000001
3,0.8500000000000003,0.1,0.0010065333125872
4,0.8500000000000003,0.1,0.001019764797197968
5,0.8500000000000003,0.1,0.0010391311047494032
6,0.8500000000000003,0.1,0.0010643330355505484
7,0.8500000000000003,0.1,0.0010951288062199778
8,0.8500000000000003,0.1,0.001131328116124692
9,0.8500000000000003,0.1,0.0011727869157268753
10,0.8500000000000003,0.1,0.0012194027897354592
11,0.8500000000000003,0.1,0.0012711108772402748
12,0.8500000000000003,0.1,0.00132788025918002
13,0.8500000000000003,0.1,0.0013897107506738004
14,0.8500000000000003,0.1,0.0014566300420328832
15,0.8500000000000003,0.1,0.0015286911377589466
16,0.8500000000000003,0.1,0.0016059700476138514
17,0.8500000000000003,0.1,0.0016885636879927406
18,0.8500000000000003,0.1,0.001776587955419499
19,0.8500000000000003,0.1,0.0018701759370779753
20,0.8500000000000003,0.1,0.0019694762259556955
21,0.8500000000000003,0.1,0.0020746513104669224
22,0.8500000000000003,0.1,0.0021858760103934238
23,0.8500000000000003,0.1,0.0023033359326864646
24,0.8500000000000003,0.1,0.0024272259221628702
25,0.8500000000000003,0.1,0.0025577484834512446
26,0.8500000000000003,0.1,0.0026951121517508575
27,0.8500000000000003,0.1,0.0028395297911051843
28,0.8500000000000003,0.1,0.0029912168000149563
29,0.8500000000000003,0.1,0.0031503892053737093
30,0.8500000000000003,0.1,0.00331726162695531
31,0.8500000000000003,0.1,0.003492045096072547
32,0.8500000000000003,0.1,0.003674944713614807
33,0.8500000000000003,0.1,0.0038661571345183572
34,0.8500000000000003,0.1,0.004065867867882786
35,0.8500000000000003,0.1,0.004274248384478952
36,0.8500000000000003,0.1,0.004491453026353341
37,0.8500000000000003,0.1,0.004717615716673306
38,0.8500000000000003,0.1,0.004952846471924365
39,0.8500000000000003,0.1,0.00519722772310365
40,0.8500000000000003,0.1,0.005450810457680844
41,0.8500000000000003,0.1,0.005713610199833405
42,0.8500000000000003,0.1,0.005985602852802186
43,0.8500000000000003,0.1,0.006266720434130302
44,0.8500000000000003,0.1,0.006556846741989252
45,0.8500000000000003,0.1,0.006855812998678255
46,0.8500000000000003,0.1,0.007163393525587159
47,0.8500000000000003,0.1,0.007479301512283638
48,0.8500000000000003,0.1,0.007803184950724498
49,0.8500000000000003,0.1,0.00813462281365962
50,0.8500000000000003,0.1,0.008473121563814386
51,0.8500000000000003,0.1,0.008818112087082684
52,0.8500000000000003,0.1,0.009168947148383745
53,0.8500000000000003,0.1,0.00952489947265255
54,0.8500000000000003,0.1,0.009885160555250846
55,0.8500000000000003,0.1,0.010248840305509673
56,0.8500000000000003,0.1,0.010614967623768123
57,0.8500000000000003,0.1,0.010982492005818696
58,0.8500000000000003,0.1,0.011350286258831175
59,0.8500000000000003,0.1,0.011717150399413897
60,0.8500000000000003,0.1,0.012081816787404533
61,0.8500000000000003,0.1,0.012442956528316252
62,0.8500000000000003,0.1,0.012799187153307598
63,0.8500000000000003,0.1,0.01314908155847174
64,0.8500000000000003,0.1,0.013491178155705299
65,0.8500000000000003,0.1,0.013823992156145
66,0.8500000000000003,0.1,0.014146027875041291
67,0.8500000000000003,0.1,0.014455791915000741
68,0.8500000000000003,0.1,0.014751807053907903
69,0.8500000000000003,0.1,0.015032626635727464
70,0.8500000000000003,0.1,0.015296849237991112
71,0.8500000000000003,0.1,0.015543133370239147
72,0.8500000000000003,0.1,0.015770211944046948
73,0.8500000000000003,0.1,0.01597690624837518
74,0.8500000000000003,0.1,0.01616213916445924
75,0.8500000000000003,0.1,0.016324947362636268
76,0.8500000000000003,0.1,0.016464492239420814
77,0.8500000000000003,0.1,0.01658006937647722
78,0.8500000000000003,0.1,0.016671116333265023
79,0.8500000000000003,0.1,0.016737218621115966
80,0.8500000000000003,0.1,0.016778113747137537
81,0.8500000000000003,0.1,0.016793693260221638
82,0.8500000000000003,0.1,0.016784002777026057
83,0.8500000000000003,0.1,0.016749240011489853
84,0.8500000000000003,0.1,0.016689750875661765
85,0.8500000000000003,0.1,0.01660602376088302
86,0.8500000000000003,0.1,0.016498682145358472
87,0.8500000000000003,0.1,0.016368475705785316
88,0.8500000000000003,0.1,0.01621627013616404
89,0.8500000000000003,0.1,0.01604303589566161
90,0.8500000000000003,0.1,0.015849836119198678
91,0.8500000000000003,0.1,0.015637813929346107
92,0.8500000000000003,0.1,0.015408179386459976
93,0.8500000000000003,0.1,0.015162196306303178
94,0.8500000000000003,0.1,0.014901169161423434
95,0.8500000000000003,0.1,0.014626430265139979
96,0.8500000000000003,0.1,0.014339327416074046
97,0.8500000000000003,0.1,0.01404121215771117
98,0.8500000000000003,0.1,0.013733428782462422
99,0.8500000000000003,0.1,0.013417304183999997
100,0.8500000000000003,0.1,0.013094138636099872
1,0.9000000000000004,0.1,0.001
2,0.9000000000000004,0.1,0.0009998000000000001
3,0.9000000000000004,0.1,0.0010075309143868
4,0.9000000000000004,0.1,0.001022854697421641
5,0.9000000000000004,0.1,0.001045506583401105
6,0.9000000000000004,0.1,0.0010752889726679997
7,0.9000000000000004,0.1,0.0011120660562139338
8,0.9000000000000004,0.1,0.0011557590928087664
9,0.9000000000000004,0.1,0.0012063422599425827
10,0.9000000000000004,0.1,0.0012638390062351043
11,0.9000000000000004,0.1,0.0013283188384150075
12,0.9000000000000004,0.1,0.0013998944805542555
13,0.9000000000000004,0.1,0.0014787193470141241
14,0.9000000000000004,0.1,0.0015649852735713041
15,0.9000000000000004,0.1,0.0016589204534934786
16,0.9000000000000004,0.1,0.0017607875269721465
17,0.9000000000000004,0.1,0.0018708817733443924
18,0.9000000000000004,0.1,0.0019895293559946134
19,0.9000000000000004,0.1,0.002117085569775256
20,0.9000000000000004,0.1,0.0022539330402812597
21,0.9000000000000004,0.1,0.0024004798234231075
22,0.9000000000000004,0.1,0.0025571573525456446
23,0.9000000000000004,0.1,0.0027244181789254454
24,0.9000000000000004,0.1,0.002902733449956338
25,0.9000000000000004,0.1,0.0030925900678289045
26,0.9000000000000004,0.1,0.0032944874701767613
27,0.9000000000000004,0.1,0.003508933973178488
28,0.9000000000000004,0.1,0.003736442617176967
29,0.9000000000000004,0.1,0.003977526455247556
30,0.9000000000000004,0.1,0.004232693226586271
31,0.9000000000000004,0.1,0.004502439359405848
32,0.9000000000000004,0.1,0.0047872432525600545
33,0.9000000000000004,0.1,0.005087557791731004
34,0.9000000000000004,0.1,0.0054038020650972966
35,0.9000000000000004,0.1,0.005736352255347749
36,0.9000000000000004,0.1,0.0060855317001053885
37,0.9000000000000004,0.1,0.006451600131639877
38,0.9000000000000004,0.1,0.006834742129480139
39,0.9000000000000004,0.1,0.00723505484641143
40,0.9000000000000004,0.1,0.007652535099445005
41,0.9000000000000004,0.1,0.008087065952606194
42,0.9000000000000004,0.1,0.008538402957501799
43,0.9000000000000004,0.1,0.009006160260036176
44,0.9000000000000004,0.1,0.009489796826466577
45,0.9000000000000004,0.1,0.00998860308798346
46,0.9000000000000004,0.1,0.010501688348542775
47,0.9000000000000004,0.1,0.011027969343734923
48,0.9000000000000004,0.1,0.011566160376630415
49,0.9000000000000004,0.1,0.012114765487031408
50,0.9000000000000004,0.1,0.012672073130356922
51,0.9000000000000004,0.1,0.01323615384833955
52,0.9000000000000004,0.1,0.013804861402695044
53,0.9000000000000004,0.1,0.014375837812083235
54,0.9000000000000004,0.1,0.014946522679661565
55,0.9000000000000004,0.1,0.015514167121783632
56,0.9000000000000004,0.1,0.016075852507429343
57,0.9000000000000004,0.1,0.016628514093617895
58,0.9000000000000004,0.1,0.017168969496736797
59,0.9000000000000004,0.1,0.017693951777470702
60,0.9000000000000004,0.1,0.01820014674355503
61,0.9000000000000004,0.1,0.018684233897173844
62,0.9000000000000004,0.1,0.019142930280985054
63,0.9000000000000004,0.1,0.019573036317817954
64,0.9000000000000004,0.1,0.0199714826036149
65,0.9000000000000004,0.1,0.020335376510307854
66,0.9000000000000004,0.1,0.020662047393000295
67,0.9000000000000004,0.1,0.020949089180173772
68,0.9000000000000004,0.1,0.021194399160300678
69,0.9000000000000004,0.1,0.021396211863957293
70,0.9000000000000004,0.1,0.02155312707490308
71,0.9000000000000004,0.1,0.021664131181140293
72,0.9000000000000004,0.1,0.02172861128942163
73,0.9000000000000004,0.1,0.02174636176352056
74,0.9000000000000004,0.1,0.021717583095814744
75,0.9000000000000004,0.1,0.02164287327072837
76,0.9000000000000004,0.1,0.021523212014993867
77,0.9000000000000004,0.1,0.021359938542335487
78,0.9000000000000004,0.1,0.021154723579737605
79,0.9000000000000004,0.1,0.020909536602054246
80,0.9000000000000004,0.1,0.020626609297194853
81,0.9000000000000004,0.1,0.020308396334144427
82,0.9000000000000004,0.1,0.019957534511958853
83,0.9000000000000004,0.1,0.01957680133324497
84,0.9000000000000004,0.1,0.019169073975948407
85,0.9000000000000004,0.1,0.018737289539262313
86,0.9000000000000004,0.1,0.01828440732056069
87,0.9000000000000004,0.1,0.017813373748020327
88,0.9000000000000004,0.1,0.01732709045525988
89,0.9000000000000004,0.1,0.016828385846415595
90,0.9000000000000004,0.1,0.016319990368130588
91,0.9000000000000004,0.1,0.0158045155833619
92,0.9000000000000004,0.1,0.015284437033918246
93,0.9000000000000004,0.1,0.014762080786285927
94,0.9000000000000004,0.1,0.01423961347957746
95,0.9000000000000004,0.1,0.01371903563543127
96,0.9000000000000004,0.1,0.013202177946744111
97,0.9000000000000004,0.1,0.012690700234011662
98,0.9000000000000004,0.1,0.012186092743178594
99,0.9000000000000004,0.1,0.011689679455417983
100,0.9000000000000004,0.1,0.011202623085235465
1,0.9500000000000004,0.1,0.001
2,0.9500000000000004,0.1,0.0009998000000000001
3,0.9500000000000004,0.1,0.0010085285161864001
4,0.9500000000000004,0.1,0.0010259844123979237
5,0.9500000000000004,0.1,0.001052046266567583
6,0.9500000000000004,0.1,0.0010866682203886607
7,0.9500000000000004,0.1,0.0011298764707505507
8,0.9500000000000004,0.1,0.0011817663321052573
9,0.9500000000000004,0.1,0.0012424998017158812
10,0.9500000000000004,0.1,0.0013123035614530892
11,0.9500000000000004,0.1,0.0013914673504106878
12,0.9500000000000004,0.1,0.0014803426420696118
13,0.9500000000000004,0.1,0.0015793415580108573
14,0.9500000000000004,0.1,0.0016889359472211235
15,0.9500000000000004,0.1,0.001809656555811195
16,0.9500000000000004,0.1,0.0019420922064435535
17,0.9500000000000004,0.1,0.0020868888999214814
18,0.9500000000000004,0.1,0.002244748743225403
19,0.9500000000000004,0.1,0.002416428598820743
20,0.9500000000000004,0.1,0.002602738339373172
21,0.9500000000000004,0.1,0.002804538580214949
22,0.9500000000000004,0.1,0.0030227377492057688
23,0.9500000000000004,0.1,0.003258288340311355
24,0.9500000000000004,0.1,0.0035121821836869905
25,0.9500000000000004,0.1,0.003785444551846553
26,0.9500000000000004,0.1,0.004079126909334613
27,0.9500000000000004,0.1,0.004394298103110705
28,0.9500000000000004,0.1,0.004732033783735774
29,0.9500000000000004,0.1,0.005093403844802026
30,0.9500000000000004,0.1,0.005479457671511548
31,0.9500000000000004,0.1,0.005891207000792047
32,0.9500000000000004,0.1,0.006329606216992695
33,0.9500000000000004,0.1,0.006795529941385879
34,0.9500000000000004,0.1,0.0072897478228938495
35,0.9500000000000004,0.1,0.007812896504149257
36,0.9500000000000004,0.1,0.00836544882350158
37,0.9500000000000004,0.1,0.0089476804218103
38,0.9500000000000004,0.1,0.009559634054032129
39,0.9500000000000004,0.1,0.010201082059866272
40,0.9500000000000004,0.1,0.010871487623751905
41,0.9500000000000004,0.1,0.011569965649089875
42,0.9500000000000004,0.1,0.012295244279116945
43,0.9500000000000004,0.1,0.013045628309105472
44,0.9500000000000004,0.1,0.013818965940231388
45,0.9500000000000004,0.1,0.014612620510265597
46,0.9500000000000004,0.1,0.015423448983145422
47,0.9500000000000004,0.1,0.016247789069280982
48,0.9500000000000004,0.1,0.017081456860896196
49,0.9500000000000004,0.1,0.017919756782050968
50,0.9500000000000004,0.1,0.018757505454017373
51,0.9500000000000004,0.1,0.019589070751053
52,0.9500000000000004,0.1,0.02040842686439562
53,0.9500000000000004,0.1,0.021209225608341375
54,0.9500000000000004,0.1,0.02198488350806614
55,0.9500000000000004,0.1,0.02272868343354377
56,0.9500000000000004,0.1,0.0234338887289873
57,0.9500000000000004,0.1,0.024093866984685283
58,0.9500000000000004,0.1,0.024702219866970573
59,0.9500000000000004,0.1,0.025252914823490697
60,0.9500000000000004,0.1,0.025740414072183457
61,0.9500000000000004,0.1,0.02615979611031412
62,0.9500000000000004,0.1,0.02650686507523486
63,0.9500000000000004,0.1,0.026778243660916242
64,0.9500000000000004,0.1,0.026971445930112463
65,0.9500000000000004,0.1,0.027084927224351456
66,0.9500000000000004,0.1,0.027118109405575557
67,0.9500000000000004,0.1,0.027071380792100475
68,0.9500000000000004,0.1,0.026946071297846867
69,0.9500000000000004,0.1,0.02674440436813347
70,0.9500000000000004,0.1,0.026469428256436892
71,0.9500000000000004,0.1,0.026124929947756257
72,0.9500000000000004,0.1,0.02571533556793822
73,0.9500000000000004,0.1,0.025245601407886384
74,0.9500000000000004,0.1,0.02472109974087256
75,0.9500000000000004,0.1,0.02414750344194043
76,0.9500000000000004,0.1,0.02353067306612225
77,0.9500000000000004,0.1,0.022876549551100054
78,0.9500000000000004,0.1,0.022191055127917848
79,0.9500000000000004,0.1,0.021480004397340352
80,0.9500000000000004,0.1,0.02074902690179201
81,0.9500000000000004,0.1,0.02000350192866876
82,0.9500000000000004,0.1,0.019248505746825274
83,0.9500000000000004,0.1,0.018488771021965028
84,0.9500000000000004,0.1,0.017728657787919544
85,0.9500000000000004,0.1,0.01697213507158378
86,0.9500000000000004,0.1,0.01622277207598535
87,0.9500000000000004,0.1,0.01548373771080416
88,0.9500000000000004,0.1,0.014757807212121832
89,0.9500000000000004,0.1,0.014047374601396599
90,0.9500000000000004,0.1,0.013354469785479448
91,0.9500000000000004,0.1,0.012680779183306042
92,0.9500000000000004,0.1,0.012027668870216886
93,0.9500000000000004,0.1,0.011396209348616385
94,0.9500000000000004,0.1,0.010787201176405014
95,0.9500000000000004,0.1,0.010201200806420093
96,0.9500000000000004,0.1,0.00963854610659814
97,0.9500000000000004,0.1,0.009099381138648117
98,0.9500000000000004,0.1,0.008583679870750607
99,0.9500000000000004,0.1,0.008091268586145811
100,0.9500000000000004,0.1,0.007621846824139439
1,1.0000000000000004,0.1,0.001
2,1.0000000000000004,0.1,0.0009998000000000001
3,1.0000000000000004,0.1,0.001009526117986
4,1.0000000000000004,0.1,0.001029153941529529
5,1.0000000000000004,0.1,0.001058752530060264
6,1.0000000000000004,0.1,0.0010984830618655092
7,1.0000000000000004,0.1,0.0011485981521028755
8,1.0000000000000004,0.1,0.0012094417824902747
9,1.0000000000000004,0.1,0.0012814497800808823
10,1.0000000000000004,0.1,0.0013651507772005388
11,1.0000000000000004,0.1,0.001461167576936143
12,1.0000000000000004,0.1,0.0015702188381994918
13,1.0000000000000004,0.1,0.0016931209810061348
14,1.0000000000000004,0.1,0.0018307901958339724
15,1.0000000000000004,0.1,0.0019842444203788914
16,1.0000000000000004,0.1,0.0021546051223247887
